2.034000000000000057e+02,2.051482160508091113e+02,2.008000000000000114e+02,2.033851643925688109e+02,2.033000000000000114e+02,2.010999999999999943e+02,2.013000000000000114e+02,2.065289615163094084e+02,2.025747001491010622e+02,2.006553629437952111e+02,2.042610646538952039e+02,2.007464603715506541e+02,2.034000000000000057e+02,2.020999999999999943e+02,2.021572413224806439e+02,2.009708155904371836e+02,2.035000000000000000e+02,2.025999999999999943e+02,2.025999999999999943e+02,2.020218961486221758e+02
2.034000000000000057e+02,2.065554778725786775e+02,2.008000000000000114e+02,2.033900980271768617e+02,2.033000000000000114e+02,2.010999999999999943e+02,2.013000000000000114e+02,2.043220942334486949e+02,2.021025297325119539e+02,2.008423827070343464e+02,2.049167107108509640e+02,1.995376712339538301e+02,2.034000000000000057e+02,2.020999999999999943e+02,2.024976832171353465e+02,2.009014619351968065e+02,2.035000000000000000e+02,2.025999999999999943e+02,2.025999999999999943e+02,2.013268272766294444e+02
2.502155072588856228e+02,2.507462729501808667e+02,2.547560501111054805e+02,2.535009258859533361e+02,2.544000000000000057e+02,2.513330698521415627e+02,2.535248227789016937e+02,2.541999999999999886e+02,2.512135241642402832e+02,2.505999999999999943e+02,2.544000000000000057e+02,2.559061353808822332e+02,2.513580493925629753e+02,2.501999999999999886e+02,2.492254838052923844e+02,2.515861232445311941e+02,2.548000000000000114e+02,2.540000000000000000e+02,2.531999999999999886e+02,2.524000000000000057e+02
2.518810339095473978e+02,2.481106356391491659e+02,2.520703438603842983e+02,2.526918395981523418e+02,2.544000000000000057e+02,2.512058044276564601e+02,2.501142817614527587e+02,2.541999999999999886e+02,2.510962699196318226e+02,2.505999999999999943e+02,2.544000000000000057e+02,2.536088140560680131e+02,2.501722508588631229e+02,2.501999999999999886e+02,2.503111787952524878e+02,2.541735910763192408e+02,2.548000000000000114e+02,2.540000000000000000e+02,2.531999999999999886e+02,2.524000000000000057e+02
2.506339717902195332e+02,2.507083125266808281e+02,2.538878927640693348e+02,2.532903555148357100e+02,2.544000000000000057e+02,2.496190532315175687e+02,2.527543178059520699e+02,2.541999999999999886e+02,2.506685091237545180e+02,2.505999999999999943e+02,2.544000000000000057e+02,2.546478410269409380e+02,2.525764832514477405e+02,2.501999999999999886e+02,2.503737771184759993e+02,2.527164867903279060e+02,2.548000000000000114e+02,2.540000000000000000e+02,2.531999999999999886e+02,2.524000000000000057e+02
3.043000000000000114e+02,3.018999999999999773e+02,3.024278459735859883e+02,3.040000000000000000e+02,2.999408511432101818e+02,3.051665129243975230e+02,3.044213806131623983e+02,3.037635592746855195e+02,3.016159940318708550e+02,3.034141489056578394e+02,3.016000000000000227e+02,3.008258890465399418e+02,3.041000000000000227e+02,2.996181450508108810e+02,3.033135821633862861e+02,3.023697957814036954e+02,3.038693845595337280e+02,3.026332753552343320e+02,3.014761522818913591e+02,3.032441000545956626e+02
3.043000000000000114e+02,3.018999999999999773e+02,3.019525810066380132e+02,3.040000000000000000e+02,3.008556043853935762e+02,3.053935546456788188e+02,3.046965669985012823e+02,3.021140631859479981e+02,3.008751221351608365e+02,3.048593789730600179e+02,3.016000000000000227e+02,2.977853731558706158e+02,3.041000000000000227e+02,3.013913900595616155e+02,3.040058652375480506e+02,3.042266693791756893e+02,3.026250495933954880e+02,3.034873109253130679e+02,3.017292508496011578e+02,3.024299758900735924e+02
3.043000000000000114e+02,3.018999999999999773e+02,3.027546069442728367e+02,3.040000000000000000e+02,3.018469541653327610e+02,3.057410085678137079e+02,3.048973475365585273e+02,2.985119237119857303e+02,2.991181371991597189e+02,3.056540942044682083e+02,3.016000000000000227e+02,2.996510239558212447e+02,3.041000000000000227e+02,2.998813157156039892e+02,3.009121050593332143e+02,3.039870601665453478e+02,3.033131598551839829e+02,3.042446927379265844e+02,3.030813658644639759e+02,3.019040363851642041e+02
2.034000000000000057e+02,2.052011399388848076e+02,2.008000000000000114e+02,2.028504209007933241e+02,2.033000000000000114e+02,2.010999999999999943e+02,2.013000000000000114e+02,2.038749474122648451e+02,2.015712086363189997e+02,2.007143305797857238e+02,2.031231940925820822e+02,1.987759461316002216e+02,2.034000000000000057e+02,2.020999999999999943e+02,2.036453268688654532e+02,2.016075538809609213e+02,2.035000000000000000e+02,2.025999999999999943e+02,2.025999999999999943e+02,2.014134779103838468e+02
2.034000000000000057e+02,2.025331506633509377e+02,2.008000000000000114e+02,2.035437537617250143e+02,2.033000000000000114e+02,2.010999999999999943e+02,2.013000000000000114e+02,2.056749589855423608e+02,2.032895837963274062e+02,2.035456432368169430e+02,2.020222842612494105e+02,2.010391767411104240e+02,2.034000000000000057e+02,2.020999999999999943e+02,2.033054219583416682e+02,2.024752614788270932e+02,2.035000000000000000e+02,2.025999999999999943e+02,2.025999999999999943e+02,2.007725777352845000e+02
2.034000000000000057e+02,2.040422495103067888e+02,2.008000000000000114e+02,2.028426577206252546e+02,2.033000000000000114e+02,2.010999999999999943e+02,2.013000000000000114e+02,2.047333628172111446e+02,2.030763114659921484e+02,2.016633143238742605e+02,2.027916747218498301e+02,2.007114279125681549e+02,2.034000000000000057e+02,2.020999999999999943e+02,2.015745495268236027e+02,2.009450629108446549e+02,2.035000000000000000e+02,2.025999999999999943e+02,2.025999999999999943e+02,2.003720776074391665e+02
2.034000000000000057e+02,2.043725032055908173e+02,2.008000000000000114e+02,2.032531285158679566e+02,2.033000000000000114e+02,2.010999999999999943e+02,2.013000000000000114e+02,2.034541695014393099e+02,2.017986247366046939e+02,2.000537929022387402e+02,2.041011541631505111e+02,2.017288755211188231e+02,2.034000000000000057e+02,2.020999999999999943e+02,2.019813954409915766e+02,2.037540672524365561e+02,2.035000000000000000e+02,2.025999999999999943e+02,2.025999999999999943e+02,2.021463767988838356e+02
2.034000000000000057e+02,2.049184172991790263e+02,2.008000000000000114e+02,2.036190513693675257e+02,2.033000000000000114e+02,2.010999999999999943e+02,2.013000000000000114e+02,2.027190299686917569e+02,2.052977151742501007e+02,2.012421084411324443e+02,2.055383668370089651e+02,1.984920975010880966e+02,2.034000000000000057e+02,2.020999999999999943e+02,2.018619001379553026e+02,1.999332048633016541e+02,2.035000000000000000e+02,2.025999999999999943e+02,2.025999999999999943e+02,2.002779418292500395e+02
2.034000000000000057e+02,2.025205765153121433e+02,2.008000000000000114e+02,2.036838718189761721e+02,2.033000000000000114e+02,2.010999999999999943e+02,2.013000000000000114e+02,2.039623911386873942e+02,2.023214189703976160e+02,2.021221077918227707e+02,2.029569977339457978e+02,2.006839388039111611e+02,2.034000000000000057e+02,2.020999999999999943e+02,2.040088581570875306e+02,2.007073961627431231e+02,2.035000000000000000e+02,2.025999999999999943e+02,2.025999999999999943e+02,2.019171826233542504e+02
8.343379538845098864e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.362689647718598707e+01,4.344515979232474479e+01,2.400000000000000000e+01,4.334939642751555766e+01,3.352877094683110215e+01,3.053007528498024570e+01,4.761258089646416636e+01,8.947425204086766115e+00,4.333562211700416356e+01,4.804965602066204156e+01,2.304667454328838616e+01,5.275674874163754247e+00,1.535110934576555053e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.425945452208159736e+01,3.293486301683036288e+01
9.314435598724248422e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.359086132135659852e+01,4.471099440601100383e+01,2.400000000000000000e+01,4.169328427941772475e+01,3.602842674805027912e+01,2.881740824769491383e+01,4.720414073183435022e+01,9.743085539227891445e+00,4.194216671545062525e+01,5.109133223906512455e+01,2.245784216536416622e+01,5.937744006819347220e+00,1.501866408806256459e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.371046603352999682e+01,3.422574068914322254e+01
5.679022446026630533e+00,6.000000000000000000e+00,4.000000000000000000e+00,2.998032806375354653e+01,4.275773350779138582e+01,2.400000000000000000e+01,4.498776061320722874e+01,3.532805297082065721e+01,3.031879475145409231e+01,4.615337169503318648e+01,6.963815775044994716e+00,4.185058567698444421e+01,5.060581398821437915e+01,2.390568093567441110e+01,4.947015202251080268e+00,1.215611594492011704e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.266493211255586004e+01,3.408651226983828053e+01
6.224097595440784225e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.291859279320228637e+01,4.527270875074218992e+01,2.400000000000000000e+01,4.431394929638410218e+01,3.699768741198228383e+01,3.180598923515487186e+01,4.748477998656242249e+01,8.075454956910816051e+00,4.185526728342590985e+01,4.950913877193911361e+01,2.360997352406587169e+01,5.214849276341102069e+00,1.437365004302572657e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.339789058570588764e+01,3.623627311213761004e+01
8.380164594598632277e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.360477200113098206e+01,4.429136761864555183e+01,2.400000000000000000e+01,4.298518713326762253e+01,3.543752997998277721e+01,3.284903742645702351e+01,4.564858912203092700e+01,6.490747703881400987e+00,3.842150198587768983e+01,4.628898290573056329e+01,2.494227908480177902e+01,5.171672583908017984e+00,1.396735663562046703e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.327689618822621043e+01,3.532180435925928208e+01
7.420285375291028274e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.256728383869980803e+01,3.936543690744041868e+01,2.400000000000000000e+01,4.488305935798273794e+01,3.587648723821594388e+01,3.270373078105075138e+01,4.877464607525496376e+01,1.071644812555148896e+01,3.948380035170338687e+01,4.903393907573524757e+01,2.280850784069257386e+01,7.191133600854911379e+00,1.415232233082594959e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.051471825153186757e+01,3.669903301958235176e+01
2.501632615313082795e+02,2.506885618587485851e+02,2.521434205601858878e+02,2.535001379988172800e+02,2.544000000000000057e+02,2.509206697867895173e+02,2.545820254034135814e+02,2.541999999999999886e+02,2.512213546055074289e+02,2.505999999999999943e+02,2.544000000000000057e+02,2.530083466041214137e+02,2.495965055975275675e+02,2.501999999999999886e+02,2.519772668540985023e+02,2.523083097014763609e+02,2.548000000000000114e+02,2.540000000000000000e+02,2.531999999999999886e+02,2.524000000000000057e+02
2.506108892166166413e+02,2.501870910246290407e+02,2.483885507253143601e+02,2.534405470551779729e+02,2.544000000000000057e+02,2.494877572691400189e+02,2.528447724641593197e+02,2.541999999999999886e+02,2.522037654769462733e+02,2.505999999999999943e+02,2.544000000000000057e+02,2.537776572698018072e+02,2.512412978392374043e+02,2.501999999999999886e+02,2.487362098899324678e+02,2.534222732857351730e+02,2.548000000000000114e+02,2.540000000000000000e+02,2.531999999999999886e+02,2.524000000000000057e+02
2.508570414169972480e+02,2.485554495659112888e+02,2.525137014745389763e+02,2.549403819715959116e+02,2.544000000000000057e+02,2.509459988060220610e+02,2.504742890934305990e+02,2.541999999999999886e+02,2.489466385585736248e+02,2.505999999999999943e+02,2.544000000000000057e+02,2.548662581757446617e+02,2.488014994128744206e+02,2.501999999999999886e+02,2.499852361685341009e+02,2.508477693660139494e+02,2.548000000000000114e+02,2.540000000000000000e+02,2.531999999999999886e+02,2.524000000000000057e+02
3.541000000000000227e+02,3.511000000000000227e+02,3.496486269718421909e+02,3.501000000000000227e+02,3.493560944667692070e+02,3.508999999999999773e+02,3.509530433321595524e+02,3.533910408966603427e+02,3.550520861249632958e+02,3.510832711295083755e+02,3.535889632678366183e+02,3.541175112387631430e+02,3.513113560073163626e+02,3.538238362025406332e+02,3.505319596196824250e+02,3.508999999999999773e+02,3.546000000000000227e+02,3.527953214582486225e+02,3.518431606805953606e+02,3.548999999999999773e+02
3.541000000000000227e+02,3.511000000000000227e+02,3.520397833947665731e+02,3.501000000000000227e+02,3.508419391855051117e+02,3.508999999999999773e+02,3.509052300421061545e+02,3.537138716927399287e+02,3.539314639196542771e+02,3.508902050980927925e+02,3.512191668402869027e+02,3.527285938008614607e+02,3.501116746068411203e+02,3.505069576872154471e+02,3.506967873496788570e+02,3.508999999999999773e+02,3.546000000000000227e+02,3.517054229554573226e+02,3.514407358271376438e+02,3.548999999999999773e+02
3.541000000000000227e+02,3.511000000000000227e+02,3.494772337392183772e+02,3.501000000000000227e+02,3.494799509232819901e+02,3.508999999999999773e+02,3.524640362497528940e+02,3.546009123161850880e+02,3.536804511917327432e+02,3.537163177043169640e+02,3.506598102563066277e+02,3.507190824478779518e+02,3.501956792871422408e+02,3.527843524891980564e+02,3.521378338134820183e+02,3.508999999999999773e+02,3.546000000000000227e+02,3.533450880788305426e+02,3.506706756167280332e+02,3.548999999999999773e+02
3.541000000000000227e+02,3.511000000000000227e+02,3.503833265494697571e+02,3.501000000000000227e+02,3.502075470503376664e+02,3.508999999999999773e+02,3.519641855294084962e+02,3.498645866250977861e+02,3.536529822644982914e+02,3.515107222251389203e+02,3.523527328117100978e+02,3.517366952335901829e+02,3.496021567089960627e+02,3.532719949593283673e+02,3.523475438983620620e+02,3.508999999999999773e+02,3.546000000000000227e+02,3.543187378012186741e+02,3.525010878079751251e+02,3.548999999999999773e+02
3.541000000000000227e+02,3.511000000000000227e+02,3.503371440153946992e+02,3.501000000000000227e+02,3.503456113692345184e+02,3.508999999999999773e+02,3.521348717309558651e+02,3.529141369577533851e+02,3.525335339604641831e+02,3.522814555779593206e+02,3.545254598653123708e+02,3.510940808701646461e+02,3.510036590021308598e+02,3.520024491316151511e+02,3.527940094327310021e+02,3.508999999999999773e+02,3.546000000000000227e+02,3.520312484306583087e+02,3.523797301742771424e+02,3.548999999999999773e+02
3.541000000000000227e+02,3.511000000000000227e+02,3.502148291084227480e+02,3.501000000000000227e+02,3.507399460934134936e+02,3.508999999999999773e+02,3.495607014741858052e+02,3.514710149000964634e+02,3.535520602803679253e+02,3.514528371755957323e+02,3.534893868903370162e+02,3.534982570454139363e+02,3.518018961358545198e+02,3.527189357984488538e+02,3.536526437049809601e+02,3.508999999999999773e+02,3.546000000000000227e+02,3.570519010407976452e+02,3.501481716196715297e+02,3.548999999999999773e+02
3.043000000000000114e+02,3.018999999999999773e+02,3.022282874672565072e+02,3.040000000000000000e+02,3.018764516538323051e+02,3.021722218947347187e+02,3.049793374841579521e+02,3.024252915831377777e+02,3.013175577271462657e+02,3.035897346603612164e+02,3.016000000000000227e+02,2.970202900987484895e+02,3.041000000000000227e+02,3.013999236011317748e+02,3.000812753799023653e+02,3.046141241152892576e+02,3.039087033963043041e+02,3.046348748947098670e+02,3.023070615729679957e+02,3.024633149223797091e+02
3.043000000000000114e+02,3.018999999999999773e+02,3.030159379126332055e+02,3.040000000000000000e+02,3.028816399118866798e+02,3.022460911274918658e+02,3.048213380072990049e+02,3.003981768427811971e+02,3.023061255451688680e+02,3.053444848052551492e+02,3.016000000000000227e+02,3.018310600664308367e+02,3.041000000000000227e+02,3.033895514802700291e+02,3.044258647709978050e+02,3.054321906398072883e+02,3.034499136582484198e+02,3.031220710340554092e+02,3.024811836011310788e+02,3.042087329786442069e+02
3.043000000000000114e+02,3.018999999999999773e+02,3.017329420618727340e+02,3.040000000000000000e+02,3.012483916511696407e+02,3.058531608533289727e+02,3.033556526195628180e+02,3.023188717431110604e+02,3.004100034794918201e+02,3.056491189463408205e+02,3.016000000000000227e+02,2.997082176300668834e+02,3.041000000000000227e+02,3.000542296949384422e+02,3.041125944161546499e+02,3.048764548645798413e+02,3.022294112135936075e+02,3.036566126873969438e+02,3.008847230946914806e+02,3.009922097495748403e+02
8.286719650066675769e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.437392949139073295e+01,4.179337188769020628e+01,2.400000000000000000e+01,4.447832432999128116e+01,3.531067086248704356e+01,2.992394379386138326e+01,4.835692619157651251e+01,8.373251242463979338e+00,4.399658464874001851e+01,4.832578074614531261e+01,2.337966936493799608e+01,5.399679579994804968e+00,1.757251969399115765e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.431848470507843984e+01,3.293683705728239630e+01
5.884474387314098998e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.303660038879861816e+01,4.332238341737168241e+01,2.400000000000000000e+01,4.737083071836633508e+01,3.646666478247701804e+01,3.234885114990184007e+01,4.582980262111058778e+01,8.478925624713594900e+00,4.184994825752152536e+01,4.976465866839593133e+01,2.065765678094491520e+01,6.152756553158219788e+00,1.526339676089146735e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.447674069920434192e+01,3.601455344454898011e+01
8.368731582914143985e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.426145216091708079e+01,4.382083488357243084e+01,2.400000000000000000e+01,4.393497612916826256e+01,3.550745008674591219e+01,3.267739991734905658e+01,4.634501817623532816e+01,9.663241790565740175e+00,4.358551014023566950e+01,4.924587490457153649e+01,2.147870354773237977e+01,5.767769558366294014e+00,1.202360682141843462e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.456664556453625892e+01,3.522866451678545729e+01
7.159838925510176644e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.293778714039846278e+01,4.491626578005672599e+01,2.400000000000000000e+01,4.703805293599052106e+01,3.476150931618069251e+01,2.940847344732355850e+01,4.774014809300307149e+01,8.443146083764984766e+00,4.085166541060359435e+01,4.741294741549388192e+01,2.255729468453086994e+01,5.680448566008918121e+00,1.570578852108668322e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.493940541164015201e+01,3.369729501414921913e+01
7.158629019447674047e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.283091226691077935e+01,4.208239531889492469e+01,2.400000000000000000e+01,4.371983973604511675e+01,3.614788781876272594e+01,3.014173151082545132e+01,4.809896679443004075e+01,1.016515010954368314e+01,4.159518666991850466e+01,5.159766053273376940e+01,2.469960845239973679e+01,4.464521274306425980e+00,1.275317768490937098e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.387523996976824492e+01,3.647976125278096049e+01
6.454142255496730485e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.301892226065499614e+01,4.353576066238761655e+01,2.400000000000000000e+01,4.505606713889360293e+01,3.630494922604148655e+01,2.804250911611050867e+01,4.704373226458718449e+01,7.591737814827856923e+00,4.029875956174579699e+01,4.975573290808907956e+01,2.177305651526592811e+01,4.489320889440684859e+00,1.681450901697693112e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.453902909994103965e+01,3.569010186372840110e+01
4.721535575578378996e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.563655455714371811e+01,4.382898149656021758e+01,2.400000000000000000e+01,4.604856892938467894e+01,3.964736291900722875e+01,3.178980653243309717e+01,4.601966893965397531e+01,8.328049726545796005e+00,4.159843553821221462e+01,4.848368937696054815e+01,2.336958850836052903e+01,3.650980650165601915e+00,1.545208433107545076e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.472112017128932848e+01,3.345788093927126994e+01
7.798896368452806094e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.370208265185689100e+01,4.132483228301558853e+01,2.400000000000000000e+01,4.528310186465560605e+01,3.622453385539641602e+01,3.177216100744645644e+01,4.761453445576997012e+01,1.124219349157164238e+01,4.131150431101441711e+01,4.767377428372412140e+01,2.361778664590638144e+01,4.189579697796267155e+00,1.483313702683105539e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.319755520091415235e+01,3.414911708502186372e+01
5.160156669081186642e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.075953397587324289e+01,4.383420192321887043e+01,2.400000000000000000e+01,4.516279262540153638e+01,3.553036458755403970e+01,3.127773380140337878e+01,4.779102140149770150e+01,7.582223484142755154e+00,4.173043212384367706e+01,4.885879681231745764e+01,2.326135151973950954e+01,6.028429316465644838e+00,1.554475029659134577e+01,3.900000000000000000e+01,4.000000000000000000e+01,3.395099273165929787e+01,3.476902444092223021e+01
3.043000000000000114e+02,3.018999999999999773e+02,3.021388250649453084e+02,3.040000000000000000e+02,3.008809863490281487e+02,3.042665326415695972e+02,3.044061855625010367e+02,3.010981993537257608e+02,3.005014756484861778e+02,3.047976557077517441e+02,3.016000000000000227e+02,2.995013265794608515e+02,3.041000000000000227e+02,3.014369230014615368e+02,3.013650396838967254e+02,3.056216153598464302e+02,3.047573996880352638e+02,3.023755073081664477e+02,3.023268985110756262e+02,3.029924450419042046e+02
3.043000000000000114e+02,3.018999999999999773e+02,3.007119281170483873e+02,3.040000000000000000e+02,3.021392252677877650e+02,3.035773904739023692e+02,3.060120710874601286e+02,3.051541963761030161e+02,3.027849886373537061e+02,3.052745516659643386e+02,3.016000000000000227e+02,2.981470348610300789e+02,3.041000000000000227e+02,3.015338193830290834e+02,3.008634284254995350e+02,3.035073241899244749e+02,3.021346969772893658e+02,3.009035599986920033e+02,3.002878829183586618e+02,3.022844805256444261e+02
3.043000000000000114e+02,3.018999999999999773e+02,3.019361124330898747e+02,3.040000000000000000e+02,2.996905820927801187e+02,3.040098629772326149e+02,3.046085121621810003e+02,3.017815193855642519e+02,3.022209227524831476e+02,3.062306979788386911e+02,3.016000000000000227e+02,2.986532005928266926e+02,3.041000000000000227e+02,3.008341499065446101e+02,3.030240008568630401e+02,3.032291278904416458e+02,3.028068322549320328e+02,3.045166783664705008e+02,3.026171637168175153e+02,3.017722299490609430e+02
2.504860177365211200e+02,2.495887660631667018e+02,2.509899034581258377e+02,2.540259023562546190e+02,2.544000000000000057e+02,2.521155165154411577e+02,2.544609272289182798e+02,2.541999999999999886e+02,2.500513433530776126e+02,2.505999999999999943e+02,2.544000000000000057e+02,2.538046318123115554e+02,2.520288387603399940e+02,2.501999999999999886e+02,2.520243257159651478e+02,2.549193761283107449e+02,2.548000000000000114e+02,2.540000000000000000e+02,2.531999999999999886e+02,2.524000000000000057e+02
2.516623544981028431e+02,2.498808168450859739e+02,2.501597638513943309e+02,2.552443315374036956e+02,2.544000000000000057e+02,2.507600957438282308e+02,2.507685754732623877e+02,2.541999999999999886e+02,2.500333175250414399e+02,2.505999999999999943e+02,2.544000000000000057e+02,2.547937644668078576e+02,2.502364293506331023e+02,2.501999999999999886e+02,2.517336338591412073e+02,2.522636881874445862e+02,2.548000000000000114e+02,2.540000000000000000e+02,2.531999999999999886e+02,2.524000000000000057e+02
2.510308668796056395e+02,2.515681988985811017e+02,2.533203394112680371e+02,2.554587597696962575e+02,2.544000000000000057e+02,2.523227791774229445e+02,2.519150074028696054e+02,2.541999999999999886e+02,2.505426666983573227e+02,2.505999999999999943e+02,2.544000000000000057e+02,2.545785762632079354e+02,2.515198730447990272e+02,2.501999999999999886e+02,2.509692418414128383e+02,2.500669615103643366e+02,2.548000000000000114e+02,2.540000000000000000e+02,2.531999999999999886e+02,2.524000000000000057e+02
2.499941249226356774e+02,2.515829981162916340e+02,2.530075494033929431e+02,2.538007466971859287e+02,2.544000000000000057e+02,2.514495056933489820e+02,2.534702508623994959e+02,2.541999999999999886e+02,2.496397489020089040e+02,2.505999999999999943e+02,2.544000000000000057e+02,2.553537089900575836e+02,2.516308666026958463e+02,2.501999999999999886e+02,2.513365155218134817e+02,2.533205108985808636e+02,2.548000000000000114e+02,2.540000000000000000e+02,2.531999999999999886e+02,2.524000000000000057e+02
